Frame,X,Y
89,407,136
89,402,121
89,437,79
89,391,95
89,36,150
89,414,85
89,671,154
89,699,51
89,426,71
89,744,95
89,745,109
89,723,136
89,806,115
89,247,118
89,403,85
89,397,132
89,10,139
89,167,147
89,280,154
89,31,122
89,75,149
89,107,89
89,755,116
89,137,138
89,43,129
89,360,83
89,53,147
89,139,69
89,365,132
89,457,152
89,495,79
90,734,115
90,446,128
90,4,126
90,417,75
90,368,74
90,391,80
90,402,151
90,403,97
90,841,145
90,715,146
90,806,115
90,434,115
90,7,139
90,699,122
90,697,111
90,408,120
90,441,137
90,768,113
90,357,128
90,390,90
90,442,147
90,707,135
90,805,102
90,479,153
90,424,128
90,53,138
90,414,133
90,401,134
90,433,82
90,749,84
90,411,85
90,723,136
90,380,77
90,85,115
90,84,126
90,397,122
90,671,154
90,744,95
90,30,122
90,103,147
90,462,158
90,664,50
90,339,83
90,746,110
90,404,77
90,754,118
90,369,85
90,194,112
90,107,89
91,418,129
91,734,115
91,446,128
91,402,151
91,390,80
91,715,146
91,368,74
91,698,112
91,410,74
91,401,122
91,31,122
91,354,133
91,403,97
91,841,145
91,806,115
91,392,90
91,441,137
91,399,135
91,768,113
91,67,67
91,707,135
91,805,102
91,699,122
91,442,148
91,471,156
91,380,78
91,723,136
91,53,138
91,432,113
91,411,139
91,4,126
91,65,55
91,411,84
91,2,144
91,749,86
91,482,146
91,426,121
91,424,71
91,671,154
91,744,95
91,624,50
91,746,110
91,359,82
91,754,118
91,136,138
91,107,91
91,343,82
91,43,129
91,135,73
92,418,130
92,446,128
92,715,146
92,841,145
92,402,150
92,413,72
92,387,80
92,403,97
92,423,71
92,400,122
92,768,113
92,727,109
92,442,147
92,373,73
92,367,81
92,707,136
92,441,137
92,394,88
92,417,101
92,357,128
92,409,136
92,4,126
92,749,85
92,479,153
92,699,122
92,806,115
92,697,111
92,402,78
92,412,84
92,440,115
92,53,138
92,399,136
92,723,136
92,5,138
92,744,95
92,671,154
92,462,158
92,30,122
92,426,121
92,578,50
92,23,9
92,386,97
92,356,82
92,741,113
92,30,20
92,805,103
92,423,81
92,733,120
92,43,129
92,341,81
92,754,118
92,103,147
92,456,73
92,139,75
92,254,137
93,397,78
93,418,129
93,442,148
93,698,112
93,386,81
93,53,136
93,401,122
93,408,135
93,368,80
93,403,150
93,841,145
93,727,109
93,806,115
93,445,129
93,403,97
93,482,148
93,715,146
93,354,127
93,471,156
93,707,136
93,768,113
93,395,89
93,699,122
93,432,114
93,4,126
93,9,149
93,387,98
93,805,102
93,749,85
93,723,136
93,380,73
93,34,151
93,396,133
93,671,155
93,745,97
93,433,81
93,338,81
93,415,73
93,389,114
93,43,129
93,746,110
93,31,122
93,733,120
93,529,50
93,5,74
93,411,85
93,222,83
93,240,83
93,9,139
93,355,82
93,450,80
93,755,118
93,423,81
94,393,78
94,841,145
94,446,128
94,403,150
94,697,112
94,4,126
94,715,146
94,399,136
94,478,153
94,394,89
94,433,113
94,768,113
94,400,122
94,727,109
94,364,82
94,442,147
94,441,137
94,381,77
94,706,136
94,354,134
94,749,85
94,699,122
94,83,124
94,404,99
94,53,136
94,417,128
94,353,124
94,675,154
94,385,96
94,723,137
94,806,115
94,84,112
94,745,97
94,78,150
94,462,158
94,352,82
94,426,121
94,30,122
94,805,103
94,745,109
94,476,50
94,8,139
94,254,138
94,733,120
94,435,79
94,248,117
94,103,152
94,754,118
94,43,129
95,418,133
95,400,136
95,698,112
95,841,145
95,401,122
95,734,115
95,439,114
95,442,146
95,355,133
95,384,81
95,715,146
95,403,150
95,471,156
95,395,89
95,445,128
95,365,80
95,707,135
95,417,72
95,63,53
95,392,49
95,768,113
95,699,122
95,2,144
95,66,64
95,53,137
95,4,126
95,806,115
95,749,86
95,387,96
95,404,97
95,805,102
95,723,136
95,746,109
95,353,121
95,351,83
95,745,97
95,391,71
95,671,154
95,411,125
95,482,145
95,421,51
95,429,117
95,30,122
95,374,73
95,434,79
95,248,117
95,43,129
95,458,79
95,755,118
95,457,152
95,17,140
95,136,138
95,402,80
95,75,148
96,841,145
96,403,150
96,433,113
96,406,135
96,417,128
96,4,126
96,21,7
96,727,118
96,446,128
96,400,122
96,408,77
96,364,80
96,442,147
96,478,153
96,394,89
96,715,146
96,396,132
96,357,128
96,441,137
96,697,111
96,53,137
96,328,50
96,385,80
96,404,97
96,749,85
96,706,136
96,420,77
96,768,113
96,723,136
96,432,79
96,698,121
96,2,145
96,674,154
96,78,151
96,745,109
96,743,95
96,30,122
96,462,158
96,349,82
96,805,103
96,27,18
96,103,147
96,805,115
96,139,79
96,426,122
96,240,85
96,42,129
96,136,138
96,754,118
96,376,75
96,195,115
96,377,62
96,396,73
96,17,140
96,52,147
96,84,79
97,442,147
97,841,145
97,698,112
97,402,150
97,406,135
97,403,97
97,445,128
97,806,115
97,400,122
97,424,122
97,395,78
97,361,81
97,8,148
97,727,110
97,396,132
97,715,146
97,384,81
97,478,153
97,357,128
97,3,126
97,394,89
97,707,136
97,433,115
97,723,136
97,53,137
97,768,113
97,406,76
97,411,126
97,805,103
97,34,150
97,746,109
97,750,85
97,744,95
97,78,151
97,699,122
97,425,71
97,671,154
97,432,130
97,462,158
97,733,120
97,413,84
97,103,153
97,265,51
97,42,129
97,386,96
97,30,122
97,755,118
97,136,138
97,371,74
97,351,82
97,795,58
98,442,147
98,4,126
98,402,134
98,393,78
98,841,145
98,402,150
98,401,122
98,715,146
98,445,128
98,361,81
98,727,118
98,357,128
98,415,118
98,471,156
98,414,133
98,697,111
98,83,122
98,433,113
98,404,97
98,369,74
98,706,136
98,395,89
98,749,85
98,282,154
98,407,75
98,51,141
98,723,136
98,768,113
98,30,122
98,389,97
98,103,146
98,426,71
98,806,115
98,698,121
98,481,149
98,385,86
98,78,151
98,8,139
98,743,95
98,745,109
98,674,154
98,418,78
98,805,103
98,425,143
98,84,109
98,43,129
98,136,138
98,203,53
98,754,118
98,84,81
98,351,82
98,408,85
98,639,77
98,62,137
98,35,86
98,427,128
98,108,86
98,370,129
98,149,158
98,56,87
99,442,148
99,371,74
99,479,152
99,433,113
99,715,146
99,841,145
99,401,122
99,445,128
99,400,135
99,391,78
99,727,109
99,403,150
99,706,136
99,418,118
99,697,111
99,411,71
99,404,84
99,65,63
99,355,134
99,4,126
99,361,81
99,385,86
99,749,85
99,381,73
99,395,89
99,768,113
99,62,51
99,417,145
99,54,137
99,354,120
99,404,97
99,425,79
99,421,135
99,412,128
99,9,139
99,806,115
99,698,121
99,723,136
99,463,158
99,31,122
99,745,97
99,745,109
99,675,154
99,142,56
99,805,103
99,414,84
99,733,120
99,392,68
99,137,138
99,387,96
99,75,149
99,43,129
99,425,157
99,754,118
99,109,87
99,443,79
99,780,56
99,104,146
99,658,76
99,196,115
100,399,135
100,715,146
100,445,128
100,727,118
100,400,122
100,442,147
100,402,150
100,4,126
100,806,115
100,389,78
100,471,156
100,412,119
100,406,99
100,697,111
100,425,71
100,415,146
100,354,134
100,402,84
100,768,113
100,706,136
100,843,147
100,768,54
100,432,114
100,369,74
100,26,17
100,353,124
100,388,96
100,698,121
100,749,85
100,723,136
100,805,103
100,419,135
100,361,82
100,675,154
100,744,95
100,53,136
100,481,145
100,30,122
100,412,72
100,746,110
100,4,137
100,86,58
100,20,5
100,365,132
100,426,122
100,350,83
100,755,118
100,377,85
100,42,129
100,426,83
100,194,112
100,103,152
100,136,138
100,2,51
100,162,157
100,456,152
101,6,149
101,445,128
101,418,130
101,407,76
101,734,115
101,442,147
101,715,146
101,4,126
101,806,115
101,402,150
101,432,114
101,471,156
101,405,121
101,698,112
101,384,86
101,419,71
101,706,136
101,768,113
101,843,147
101,412,145
101,396,132
101,357,128
101,407,97
101,749,85
101,723,136
101,805,103
101,390,78
101,744,95
101,394,89
101,748,52
101,369,74
101,406,135
101,53,137
101,30,146
101,482,148
101,30,122
101,363,83
101,428,83
101,676,154
101,746,110
101,385,96
101,662,74
101,37,61
101,248,117
101,524,78
101,755,118
101,43,129
101,195,115
101,136,138
101,104,152
101,162,157
102,418,128
102,442,147
102,433,113
102,841,145
102,734,115
102,715,146
102,53,136
102,403,97
102,402,151
102,354,119
102,706,137
102,445,128
102,83,120
102,471,156
102,386,79
102,4,126
102,354,133
102,107,89
102,768,113
102,400,136
102,419,71
102,368,74
102,675,154
102,376,82
102,407,75
102,698,111
102,413,147
102,749,85
102,387,96
102,408,119
102,698,121
102,806,115
102,723,136
102,138,66
102,743,95
102,30,122
102,403,85
102,426,121
102,724,51
102,5,139
102,482,148
102,805,103
102,745,109
102,85,108
102,359,81
102,432,80
102,338,131
102,43,129
102,517,78
102,754,118
102,136,138
102,398,122
102,17,139
102,457,152
103,442,147
103,841,145
103,715,146
103,408,148
103,445,128
103,402,121
103,368,74
103,706,137
103,432,114
103,374,82
103,403,97
103,768,113
103,4,126
103,727,118
103,353,124
103,675,154
103,418,132
103,354,134
103,384,77
103,426,83
103,749,85
103,698,111
103,471,156
103,61,49
103,394,89
103,396,132
103,53,136
103,698,121
103,406,135
103,806,115
103,416,74
103,723,136
103,387,97
103,2,144
103,248,118
103,481,149
103,745,97
103,414,84
103,63,61
103,30,122
103,737,114
103,103,147
103,805,103
103,694,50
103,338,131
103,437,79
103,43,129
103,352,83
103,195,115
103,754,118
103,9,135
103,136,138
103,35,70
103,117,72
104,442,147
104,390,80
104,715,146
104,403,150
104,734,115
104,446,128
104,841,145
104,432,114
104,706,137
104,368,74
104,403,97
104,441,137
104,806,115
104,768,113
104,408,120
104,471,156
104,378,75
104,417,74
104,354,134
104,675,154
104,749,85
104,353,124
104,698,111
104,723,136
104,404,76
104,4,126
104,53,136
104,413,133
104,698,121
104,805,102
104,659,50
104,397,122
104,744,95
104,482,147
104,387,98
104,4,138
104,433,81
104,254,138
104,24,16
104,43,129
104,395,132
104,103,147
104,402,140
104,746,110
104,248,117
104,30,122
104,18,5
104,338,131
104,412,84
104,348,80
104,369,85
104,107,90
104,754,118
104,138,71
104,195,115
104,136,138
105,442,147
105,403,150
105,715,146
105,403,97
105,841,145
105,446,128
105,705,137
105,410,84
105,369,81
105,400,121
105,441,137
105,471,156
105,9,147
105,768,113
105,727,119
105,354,134
105,675,154
105,726,109
105,410,74
105,749,85
105,353,124
105,698,111
105,411,125
105,395,89
105,380,78
105,53,136
105,35,146
105,805,115
105,423,71
105,440,115
105,698,121
105,399,135
105,723,136
105,43,129
105,429,118
105,410,138
105,482,147
105,103,147
105,737,114
105,745,97
105,4,125
105,805,103
105,30,122
105,344,81
105,617,49
105,754,118
105,9,135
105,195,115
105,139,78
105,136,138
105,423,81
105,90,91
105,248,117
106,715,146
106,841,145
106,734,115
106,806,115
106,423,71
106,705,138
106,768,113
106,446,128
106,401,78
106,383,72
106,400,121
106,403,97
106,442,147
106,394,89
106,367,81
106,417,101
106,441,137
106,403,150
106,413,72
106,410,84
106,409,136
106,471,156
106,354,134
106,698,111
106,675,154
106,749,85
106,353,124
106,53,135
106,399,135
106,411,126
106,440,115
106,698,121
106,723,136
106,86,115
106,805,102
106,4,126
106,341,81
106,429,118
106,357,81
106,482,147
106,103,147
106,745,97
106,381,83
106,385,96
106,745,109
106,43,129
106,4,139
106,30,122
106,572,49
106,17,140
106,248,117
106,425,81
106,63,137
106,754,118
106,136,138
106,139,74
107,396,78
107,400,122
107,841,145
107,403,97
107,446,128
107,3,122
107,442,147
107,705,137
107,726,109
107,53,136
107,403,150
107,366,82
107,394,89
107,749,85
107,478,153
107,715,146
107,1,144
107,413,132
107,431,113
107,727,119
107,411,71
107,354,134
107,386,81
107,353,124
107,697,111
107,768,113
107,62,59
107,59,47
107,380,72
107,4,74
107,723,136
107,385,96
107,806,115
107,674,154
107,399,135
107,410,82
107,423,128
107,737,114
107,805,103
107,355,81
107,30,123
107,462,158
107,43,129
107,248,117
107,249,83
107,744,95
107,523,49
107,422,80
107,698,122
107,17,140
107,194,113
107,754,118
107,427,71
107,83,80
107,417,101
108,734,115
108,715,146
108,406,135
108,841,145
108,393,78
108,446,128
108,403,150
108,705,138
108,365,79
108,400,121
108,357,128
108,411,126
108,404,99
108,394,89
108,432,113
108,4,126
108,768,113
108,675,154
108,442,147
108,381,77
108,441,137
108,806,115
108,726,109
108,698,111
108,749,85
108,471,156
108,53,138
108,418,136
108,723,136
108,22,15
108,1,155
108,15,3
108,396,132
108,745,97
108,469,50
108,423,78
108,698,122
108,805,103
108,253,137
108,103,147
108,426,121
108,481,149
108,408,82
108,386,95
108,43,129
108,352,82
108,745,109
108,4,137
108,63,137
108,456,49
108,17,140
108,754,118
108,391,68
108,248,117
108,462,79
108,417,101
109,841,145
109,406,135
109,403,150
109,433,113
109,446,128
109,705,138
109,383,81
109,726,109
109,8,146
109,364,80
109,411,126
109,357,128
109,395,89
109,404,97
109,768,113
109,441,137
109,400,122
109,4,126
109,396,132
109,421,77
109,442,147
109,722,146
109,387,96
109,471,156
109,749,85
109,697,111
109,35,146
109,414,59
109,723,136
109,382,49
109,401,80
109,53,138
109,103,147
109,805,115
109,674,154
109,43,129
109,481,149
109,426,121
109,737,114
109,351,82
109,805,103
109,412,85
109,30,122
109,63,137
109,412,72
109,372,73
109,240,84
109,417,134
109,433,79
109,462,79
109,754,118
109,743,95
109,698,122
109,248,117
109,195,115
109,388,67
109,173,114
110,403,150
110,715,146
110,413,132
110,841,145
110,734,115
110,433,113
110,446,128
110,705,138
110,4,126
110,357,128
110,389,96
110,399,136
110,726,109
110,675,154
110,254,138
110,441,137
110,400,122
110,471,156
110,806,115
110,82,115
110,768,113
110,420,78
110,404,97
110,698,111
110,363,80
110,384,80
110,401,78
110,441,149
110,749,85
110,723,136
110,318,50
110,432,79
110,4,139
110,481,149
110,52,135
110,103,147
110,805,103
110,43,129
110,426,121
110,77,151
110,248,117
110,745,109
110,318,138
110,745,97
110,698,122
110,63,137
110,350,82
110,332,82
110,412,85
110,338,131
110,754,118
110,135,78
110,195,115
110,30,122
110,34,79
111,413,132
111,841,145
111,399,135
111,734,115
111,394,89
111,3,122
111,705,138
111,445,128
111,715,146
111,353,121
111,726,109
111,363,80
111,431,141
111,481,148
111,399,78
111,442,148
111,400,122
111,768,113
111,432,113
111,383,81
111,253,137
111,406,97
111,723,136
111,749,84
111,402,150
111,423,127
111,698,111
111,354,134
111,416,80
111,61,58
111,57,45
111,418,116
111,52,135
111,255,51
111,472,155
111,429,79
111,247,117
111,77,151
111,2,141
111,744,95
111,462,158
111,805,103
111,674,154
111,62,138
111,745,109
111,806,115
111,375,73
111,318,138
111,330,82
111,385,96
111,754,118
111,338,131
111,42,129
111,45,157
112,401,122
112,283,154
112,442,147
112,402,150
112,841,145
112,406,135
112,734,115
112,715,146
112,361,81
112,705,138
112,396,132
112,446,128
112,370,74
112,397,78
112,726,109
112,768,113
112,395,89
112,414,119
112,433,113
112,749,85
112,402,98
112,675,154
112,427,78
112,471,156
112,353,124
112,698,111
112,53,136
112,354,134
112,723,136
112,385,73
112,415,80
112,425,119
112,418,130
112,386,96
112,103,152
112,30,122
112,805,115
112,481,149
112,2,141
112,424,143
112,4,126
112,805,103
112,13,3
112,743,95
112,43,129
112,615,67
112,20,12
112,1,156
112,377,85
112,254,138
112,745,109
112,248,117
112,63,138
112,193,53
112,754,118
112,77,151
112,698,122
112,195,115
112,789,57
113,442,147
113,402,150
113,841,145
113,363,80
113,705,138
113,446,128
113,404,84
113,406,135
113,726,109
113,401,122
113,715,146
113,768,113
113,381,73
113,404,97
113,433,113
113,411,71
113,7,149
113,6,139
113,675,154
113,749,85
113,395,89
113,387,96
113,734,115
113,396,132
113,357,128
113,390,79
113,441,137
113,471,156
113,698,111
113,416,145
113,416,118
113,283,155
113,723,136
113,35,146
113,30,122
113,103,147
113,805,115
113,43,129
113,481,149
113,53,138
113,4,126
113,779,56
113,133,56
113,425,71
113,743,95
113,805,103
113,426,122
113,247,117
113,63,138
113,745,109
113,420,135
113,254,138
113,423,83
113,77,151
113,754,118
113,377,85
113,195,115
113,698,122
113,391,68
113,266,116
114,402,150
114,400,122
114,841,145
114,442,147
114,705,138
114,446,128
114,734,115
114,385,74
114,726,109
114,715,146
114,399,135
114,768,113
114,363,81
114,433,115
114,478,153
114,415,146
114,406,98
114,402,84
114,384,86
114,419,77
114,749,85
114,354,127
114,698,111
114,723,136
114,8,140
114,441,137
114,675,154
114,365,132
114,805,115
114,4,126
114,412,119
114,82,112
114,419,135
114,77,151
114,53,138
114,462,158
114,409,72
114,30,122
114,390,96
114,805,103
114,42,129
114,745,109
114,746,95
114,63,138
114,754,118
114,194,112
114,82,101
114,698,122
114,103,152
114,443,80
114,253,138
114,107,87
115,418,130
115,402,150
115,402,84
115,841,145
115,442,147
115,402,122
115,705,138
115,446,128
115,411,77
115,734,115
115,726,109
115,715,146
115,413,147
115,478,153
115,433,115
115,380,78
115,399,136
115,749,85
115,407,97
115,768,113
115,698,111
115,723,136
115,441,137
115,353,124
115,9,139
115,53,138
115,365,132
115,392,84
115,354,134
115,805,115
115,368,74
115,363,83
115,674,154
115,30,122
115,60,55
115,77,151
115,390,95
115,419,71
115,743,95
115,3,126
115,805,103
115,56,43
115,462,158
115,42,129
115,745,53
115,745,109
115,425,83
115,103,153
115,63,138
116,418,130
116,408,148
116,442,147
116,705,138
116,768,113
116,406,99
116,445,128
116,478,153
116,393,80
116,715,146
116,376,81
116,727,118
116,841,145
116,392,95
116,432,114
116,355,127
116,402,134
116,53,138
116,749,85
116,367,74
116,698,111
116,670,154
116,9,139
116,2,155
116,403,121
116,4,126
116,402,86
116,723,136
116,77,151
116,18,12
116,30,122
116,805,115
116,358,81
116,409,78
116,720,52
116,462,158
116,138,66
116,43,129
116,737,114
116,805,103
116,103,147
116,425,71
116,64,138
116,334,83
116,167,146
116,254,138
116,754,118
116,108,89
117,442,147
117,841,145
117,705,138
117,6,148
117,406,141
117,478,153
117,445,128
117,402,151
117,768,113
117,715,146
117,726,109
117,392,80
117,406,99
117,355,127
117,367,74
117,432,114
117,423,128
117,392,96
117,53,138
117,698,111
117,670,154
117,749,85
117,408,120
117,4,126
117,734,115
117,77,151
117,35,146
117,417,75
117,404,81
117,381,79
117,806,115
117,436,78
117,396,132
117,426,82
117,397,122
117,30,122
117,462,158
117,805,103
117,247,117
117,104,152
117,745,109
117,689,51
117,368,85
117,43,129
117,411,130
117,336,83
117,63,138
117,723,136
117,754,118
117,138,69
117,167,146
117,136,138
117,318,138
117,496,79
117,512,68
117,746,95
117,108,89
117,52,148
117,195,115
117,481,75
117,352,81
118,768,113
118,372,78
118,705,138
118,478,153
118,432,114
118,4,126
118,390,80
118,727,118
118,841,145
118,445,128
118,670,154
118,442,147
118,715,146
118,402,150
118,406,98
118,749,85
118,418,130
118,354,134
118,352,124
118,386,97
118,400,122
118,416,75
118,395,132
118,411,139
118,433,81
118,53,136
118,697,111
118,6,139
118,723,136
118,77,152
118,81,110
118,402,81
118,107,90
118,362,80
118,805,115
118,17,140
118,462,158
118,805,103
118,737,114
118,30,122
118,652,50
118,340,83
118,42,129
118,426,122
118,138,71
118,45,157
118,103,153
118,79,100
118,754,118
118,381,85
118,195,115
118,381,73
118,167,146
118,52,148
119,371,78
119,768,113
119,705,138
119,841,145
119,442,147
119,446,128
119,727,118
119,55,41
119,389,80
119,715,146
119,403,150
119,410,73
119,400,121
119,698,112
119,355,127
119,478,153
119,749,85
119,403,97
119,410,85
119,400,81
119,52,135
119,3,122
119,394,89
119,30,123
119,670,154
119,395,132
119,431,114
119,410,138
119,411,126
119,9,139
119,723,136
119,344,81
119,359,81
119,737,114
119,77,151
119,423,71
119,805,115
119,805,103
119,386,97
119,462,158
119,58,54
119,103,147
119,43,129
119,254,138
119,107,90
119,52,71
119,424,128
119,45,157
119,754,118
119,612,50
119,195,115
119,433,81
119,139,73
119,415,100
119,167,146
119,247,117
119,747,103
120,379,76
120,840,145
120,413,72
120,705,138
120,446,128
120,352,124
120,400,122
120,368,79
120,403,97
120,403,150
120,2,155
120,430,113
120,77,151
120,478,153
120,441,137
120,670,154
120,399,77
120,413,132
120,698,118
120,441,148
120,423,71
120,4,138
120,399,135
120,768,113
120,715,146
120,391,93
120,726,109
120,417,100
120,354,134
120,408,85
120,723,136
120,52,135
120,4,126
120,420,81
120,745,109
120,749,85
120,424,128
120,14,1
120,356,82
120,341,81
120,805,115
120,17,140
120,805,103
120,456,152
120,450,80
120,754,118
120,103,153
120,768,92
120,563,50
120,139,75
120,63,138
121,705,138
121,406,135
121,478,153
121,446,128
121,400,121
121,352,124
121,386,81
121,403,150
121,715,146
121,430,113
121,403,97
121,442,147
121,367,80
121,441,137
121,768,113
121,841,145
121,6,148
121,396,78
121,411,126
121,697,118
121,408,72
121,671,154
121,726,109
121,354,134
121,52,135
121,749,85
121,379,73
121,4,74
121,395,132
121,390,94
121,7,138
121,77,151
121,745,110
121,3,126
121,806,115
121,339,81
121,723,136
121,424,128
121,805,103
121,354,82
121,462,158
121,402,87
121,754,118
121,389,114
121,231,83
121,103,153
121,768,92
121,744,95
121,733,120
121,63,138
121,43,129
122,705,138
122,446,128
122,841,145
122,406,135
122,352,124
122,400,121
122,381,78
122,403,150
122,478,153
122,4,126
122,430,113
122,441,137
122,768,113
122,364,82
122,670,154
122,411,125
122,442,147
122,698,118
122,425,79
122,403,97
122,52,135
122,715,146
122,726,109
122,8,139
122,392,78
122,354,134
122,749,85
122,396,132
122,723,136
122,77,151
122,393,96
122,745,109
122,80,108
122,411,85
122,352,82
122,401,87
122,805,115
122,456,152
122,754,118
122,805,103
122,231,84
122,103,153
122,424,128
122,79,97
122,768,92
122,282,155
122,43,129
122,45,157
122,733,120
122,334,81
122,388,114
122,372,73
123,399,136
123,410,76
123,446,128
123,841,145
123,352,124
123,364,80
123,400,122
123,402,150
123,478,153
123,670,154
123,411,125
123,441,137
123,4,126
123,706,137
123,768,113
123,438,114
123,442,147
123,384,81
123,697,118
123,8,139
123,402,84
123,715,146
123,53,138
123,726,109
123,406,99
123,354,134
123,749,85
123,424,79
123,377,53
123,17,83
123,53,39
123,723,136
123,386,97
123,77,151
123,57,51
123,375,74
123,745,109
123,394,90
123,350,82
123,426,121
123,805,115
123,282,155
123,462,158
123,458,79
123,755,116
123,805,103
123,103,153
123,43,129
123,768,92
123,382,65
124,841,145
124,400,122
124,478,153
124,399,136
124,432,114
124,352,124
124,442,147
124,445,128
124,52,136
124,363,80
124,670,154
124,411,125
124,402,150
124,726,109
124,706,137
124,697,118
124,403,97
124,400,78
124,715,146
124,768,113
124,14,9
124,749,85
124,420,79
124,354,134
124,4,126
124,723,136
124,309,51
124,388,93
124,8,139
124,2,154
124,417,117
124,76,151
124,745,109
124,805,115
124,384,81
124,462,158
124,253,138
124,282,155
124,426,122
124,431,79
124,755,116
124,350,82
124,767,92
124,805,103
124,139,79
124,332,82
124,320,54
124,42,129
124,194,112
124,27,146
124,733,120
124,103,153
124,417,137
124,173,114
125,841,145
125,400,122
125,399,135
125,478,153
125,442,147
125,394,78
125,352,124
125,446,128
125,52,136
125,401,98
125,418,117
125,406,76
125,670,154
125,411,125
125,706,138
125,402,150
125,726,109
125,363,80
125,697,118
125,386,93
125,431,141
125,715,146
125,768,113
125,4,126
125,383,74
125,749,85
125,354,134
125,82,156
125,418,72
125,433,115
125,6,139
125,723,136
125,245,52
125,403,88
125,745,109
125,253,138
125,462,158
125,805,115
125,429,79
125,282,155
125,755,116
125,805,103
125,377,85
125,350,82
125,34,85
125,139,80
125,417,137
125,194,112
125,423,127
125,317,82
125,733,120
125,767,92
125,74,147
125,173,114
126,422,116
126,406,76
126,400,122
126,352,124
126,841,145
126,392,78
126,478,153
126,401,89
126,406,135
126,53,136
126,442,147
126,363,78
126,446,128
126,670,154
126,395,132
126,726,109
126,402,150
126,768,113
126,706,137
126,417,130
126,697,118
126,715,146
126,432,114
126,5,139
126,354,134
126,3,126
126,441,137
126,80,106
126,406,99
126,425,71
126,734,116
126,723,136
126,749,85
126,387,97
126,76,150
126,30,123
126,417,79
126,805,115
126,745,109
126,427,82
126,462,158
126,385,86
126,184,54
126,282,155
126,378,76
126,755,116
126,805,103
126,467,81
126,423,143
126,17,140
126,134,81
126,576,69
126,235,154
126,103,154
126,369,129
126,34,86
